timestamp,P_pv_kw,P_wwtp_kw,P_dc_kw,P_bess_chg_kw,P_bess_dis_kw,P_grid_kw,P_curtail_kw,SOC_kwh,balance_error_kw,dispatch_state,rate_period,electricity_price,hour_of_day
2023-02-08 19:00:00,0.0,2716.9598384504525,2500.0,0.0,1104.7804501394712,3312.1793883109813,0.0,2500.1853649422455,0.0,EVENING_DIS,partial_peak,0.12,19
2023-02-08 20:00:00,0.0,2657.105552816148,2500.0,0.0,1104.7804501394712,3252.3251026766766,0.0,1366.7284549807484,0.0,EVENING_DIS,partial_peak,0.12,20
2023-02-08 21:00:00,0.0,2599.2196627063595,2500.0,0.0,552.3902250697355,3746.829437636624,0.0,800.0,0.0,EVENING_DIS,partial_peak,0.12,21
2023-02-08 22:00:00,0.0,2492.9488933848156,2500.0,1000.0,0.0,5192.948893384815,0.0,1774.7,0.0,CHARGE,off_peak,0.07,22
2023-02-08 23:00:00,0.0,2474.8641811586276,2500.0,1000.0,674.8641811586276,4500.0,0.0,2057.018568627652,0.0,CHARGE+SPIKE_SHAVE,off_peak,0.07,23
2023-02-09 00:00:00,0.0,2184.007193906045,2500.0,1000.0,384.00719390604536,4500.0,0.0,2637.743813414719,0.0,CHARGE+SPIKE_SHAVE,off_peak,0.07,0
2023-02-09 01:00:00,0.0,2132.3961911097667,2500.0,1000.0,332.39619110976673,4500.0,0.0,3271.419712553155,0.0,CHARGE+SPIKE_SHAVE,off_peak,0.07,1
2023-02-09 02:00:00,0.0,2107.795103420958,2500.0,1000.0,307.7951034209582,4500.0,0.0,3930.3352625470425,0.0,CHARGE+SPIKE_SHAVE,off_peak,0.07,2
2023-02-09 03:00:00,0.0,2109.7927092530344,2500.0,892.2383681675977,202.03107742063185,4500.0,0.0,4592.724861577273,0.0,CHARGE+SPIKE_SHAVE,off_peak,0.07,3
2023-02-09 04:00:00,0.0,2183.149032328626,2500.0,212.65531796729942,0.0,4095.8043502959254,0.0,4800.0,0.0,CHARGE,off_peak,0.07,4
2023-02-09 05:00:00,0.0,2391.2533017774995,2500.0,0.0,0.0,4091.2533017774995,0.0,4800.0,0.0,CHARGE,off_peak,0.07,5
2023-02-09 06:00:00,0.0,2588.8468636668795,2500.0,0.0,0.0,4288.8468636668795,0.0,4800.0,0.0,CHARGE,off_peak,0.07,6
2023-02-09 07:00:00,0.0,2797.8464130959337,2500.0,0.0,0.0,4497.846413095934,0.0,4800.0,0.0,CHARGE,off_peak,0.07,7
2023-02-09 08:00:00,-0.0,2858.06119207507,2500.0,0.0,58.06119207506981,4500.0,0.0,4740.431730711943,0.0,CHARGE+SPIKE_SHAVE,off_peak,0.07,8
2023-02-09 09:00:00,1161.8266341899807,2830.997462284319,2500.0,0.0,0.0,3369.1708280943385,0.0,4740.431730711943,0.0,HOLD_SOLAR,partial_peak,0.12,9
2023-02-09 10:00:00,2583.0092752766373,2786.292005154292,2500.0,0.0,0.0,1903.2827298776542,0.0,4740.431730711943,0.0,HOLD_SOLAR,partial_peak,0.12,10
2023-02-09 11:00:00,2838.4699691090177,2562.1545407411236,2500.0,0.0,0.0,1423.6845716321054,0.0,4740.431730711943,0.0,HOLD_SOLAR,partial_peak,0.12,11
2023-02-09 12:00:00,2832.414809787753,2627.576894723242,2500.0,0.0,0.0,1495.162084935489,0.0,4740.431730711943,0.0,WINTER_IDLE,partial_peak,0.12,12
2023-02-09 13:00:00,2858.8390709414675,2452.4282467245284,2500.0,0.0,0.0,1293.589175783061,0.0,4740.431730711943,0.0,WINTER_IDLE,partial_peak,0.12,13
2023-02-09 14:00:00,2979.864585589931,2569.471073958318,2500.0,0.0,0.0,1289.606488368387,0.0,4740.431730711943,0.0,WINTER_IDLE,partial_peak,0.12,14
2023-02-09 15:00:00,2907.3939517174144,2727.99147683915,2500.0,0.0,0.0,1520.5975251217355,0.0,4740.431730711943,0.0,WINTER_IDLE,partial_peak,0.12,15
2023-02-09 16:00:00,2739.3962669839143,2795.377219386344,2500.0,0.0,0.0,1755.98095240243,0.0,4740.431730711943,0.0,WINTER_IDLE,partial_peak,0.12,16
2023-02-09 17:00:00,1243.03382379319,2756.1356547722216,2500.0,0.0,0.0,3213.1018309790315,0.0,4740.431730711943,0.0,WINTER_IDLE,partial_peak,0.12,17
2023-02-09 18:00:00,0.0,2745.1362121666707,2500.0,0.0,1097.3539451214087,3347.7822670452624,0.0,3614.5940933656734,9.094947017729282e-13,EVENING_DIS,partial_peak,0.12,18
2023-02-09 19:00:00,0.0,2755.432217653082,2500.0,0.0,1097.3539451214087,3358.078272531673,0.0,2488.756456019404,0.0,EVENING_DIS,partial_peak,0.12,19
2023-02-09 20:00:00,0.0,2592.643809500209,2500.0,0.0,1097.353945121409,3195.2898643787994,0.0,1362.9188186731346,0.0,EVENING_DIS,partial_peak,0.12,20
2023-02-09 21:00:00,0.0,2624.489773900972,2500.0,0.0,548.6769725607044,3775.8128013402675,0.0,800.0,0.0,EVENING_DIS,partial_peak,0.12,21
2023-02-09 22:00:00,0.0,2481.893484043041,2500.0,1000.0,0.0,5181.893484043041,0.0,1774.7,0.0,CHARGE,off_peak,0.07,22
2023-02-09 23:00:00,0.0,2468.9861476320693,2500.0,1000.0,668.9861476320693,4500.0,0.0,2063.049176534247,0.0,CHARGE+SPIKE_SHAVE,off_peak,0.07,23
2023-02-10 00:00:00,0.0,2295.936156573346,2500.0,1000.0,495.9361565733461,4500.0,0.0,2528.9401516308453,0.0,CHARGE+SPIKE_SHAVE,off_peak,0.07,0
2023-02-10 01:00:00,0.0,2142.294197687698,2500.0,1000.0,342.2941976876982,4500.0,0.0,3152.461124558209,0.0,CHARGE+SPIKE_SHAVE,off_peak,0.07,1
