timestamp,pv_kw,bess_kw,soc,total_load_kw,v_MV Grid,v_LV Busbar,v_PV Plant,v_BESS,v_Biotech Lab,v_Office Building,v_EV Charging
2023-03-14 15:00:00-07:00,58.14446592557899,0.0,0.14051761786131212,101.97716201305333,1.02,1.0168855051231143,1.0404278185276676,1.0168855135569637,0.9975503183998892,1.0102497753992223,1.0143441320581137
2023-03-14 16:00:00-07:00,16.73006431504581,0.0,0.14051761786131212,100.49990484422091,1.02,1.015638560605296,1.022538329528526,1.0156385690288037,0.9962786774323954,1.0089945740620545,1.0136077926007752
2023-03-14 17:00:00-07:00,10.185856236085655,0.0,0.14051761786131212,100.0,1.02,1.0154410794713418,1.0196546067646655,1.015441087893211,0.9960772791669306,1.0087957833810695,1.0135836738978254
2023-03-14 18:00:00-07:00,13.314831887680016,0.0,0.14051761786131212,85.0,1.02,1.016077586540025,1.0215745778193532,1.0160775949671736,1.0010283421786497,1.009436509427394,1.0142213490893701
2023-03-14 19:00:00-07:00,1.8949112149216287,0.0,0.14051761786131212,57.0,1.02,1.0166451695600425,1.0174311548595127,1.0166451779918986,1.0016045861568215,1.0158604219635847,1.0147899725018763
2023-03-14 20:00:00-07:00,0.0,0.0,0.14051761786131212,57.0,1.02,1.0165824867320397,1.0165827902598858,1.0165824951633757,1.00154094732572,1.0157976906153958,1.0147271748322118
2023-03-14 21:00:00-07:00,0.0,0.0,0.14051761786131212,57.0,1.02,1.0165824867320397,1.0165827902598858,1.0165824951633757,1.00154094732572,1.0157976906153958,1.0147271748322118
2023-03-14 22:00:00-07:00,0.0,0.0,0.14051761786131212,57.0,1.02,1.0165824867320397,1.0165827902598858,1.0165824951633757,1.00154094732572,1.0157976906153958,1.0147271748322118
2023-03-14 23:00:00-07:00,0.0,0.0,0.14051761786131212,57.0,1.02,1.0165824867320397,1.0165827902598858,1.0165824951633757,1.00154094732572,1.0157976906153958,1.0147271748322118
2023-03-15 00:00:00-07:00,0.0,0.0,0.14051761786131212,57.0,1.02,1.0165824867320397,1.0165827902598858,1.0165824951633757,1.00154094732572,1.0157976906153958,1.0147271748322118
2023-03-15 01:00:00-07:00,0.0,0.0,0.14051761786131212,57.0,1.02,1.0165824867320397,1.0165827902598858,1.0165824951633757,1.00154094732572,1.0157976906153958,1.0147271748322118
2023-03-15 02:00:00-07:00,0.0,0.0,0.14051761786131212,57.0,1.02,1.0165824867320397,1.0165827902598858,1.0165824951633757,1.00154094732572,1.0157976906153958,1.0147271748322118
2023-03-15 03:00:00-07:00,0.0,0.0,0.14051761786131212,57.0,1.02,1.0165824867320397,1.0165827902598858,1.0165824951633757,1.00154094732572,1.0157976906153958,1.0147271748322118
2023-03-15 04:00:00-07:00,0.0,0.0,0.14051761786131212,57.0,1.02,1.0165824867320397,1.0165827902598858,1.0165824951633757,1.00154094732572,1.0157976906153958,1.0147271748322118
2023-03-15 05:00:00-07:00,0.0,0.0,0.14051761786131212,57.0,1.02,1.0165824867320397,1.0165827902598858,1.0165824951633757,1.00154094732572,1.0157976906153958,1.0147271748322118
2023-03-15 06:00:00-07:00,0.0,0.0,0.14051761786131212,57.0,1.02,1.0165824867320397,1.0165827902598858,1.0165824951633757,1.00154094732572,1.0157976906153958,1.0147271748322118
2023-03-15 07:00:00-07:00,0.0,0.0,0.14051761786131212,57.0,1.02,1.0165824867320397,1.0165827902598858,1.0165824951633757,1.00154094732572,1.0157976906153958,1.0147271748322118
2023-03-15 08:00:00-07:00,8.153840629936713,0.0,0.14051761786131212,127.29387968706851,1.02,1.0144310627978523,1.0178103636582587,1.0144310712113451,0.9950472030240828,1.0077790608988668,1.0029804060016567
2023-03-15 09:00:00-07:00,84.19082945076067,0.0,0.14051761786131212,139.7123606163068,1.02,1.0163609868170869,1.050113186957797,1.016360995246586,0.9970154195449679,1.0097217864398225,1.00051162297521
2023-03-15 10:00:00-07:00,135.0,0.0,0.14051761786131212,145.00000000000003,1.02,1.01758580140756,1.0706073585911373,1.0175858098472175,0.998264456290331,1.0109546997416319,0.9998633611116441
2023-03-15 11:00:00-07:00,131.2388442280717,0.0,0.14051761786131212,139.7123606163068,1.02,1.017670734950412,1.0692834903287651,1.017670743390774,0.9983510672003597,1.0110401941441252,1.001842460993793
2023-03-15 12:00:00-07:00,121.67202353768786,0.0,0.14051761786131212,127.29387968706851,1.02,1.017842578931548,1.0658576341522403,1.0178425873733352,0.9985263040494761,1.0112131726069418,1.0064312301522347
2023-03-15 13:00:00-07:00,128.12060943273053,-13.511248401604803,0.14051761786131212,114.60936103112573,1.02,1.0180030348974256,1.068433361839854,1.0170689230009833,0.9986899269426992,1.0113746875202283,1.0110589822897995
2023-03-15 14:00:00-07:00,135.0,-28.909912254352435,0.1734404577393298,106.09008774564757,1.02,1.0179642100611732,1.070968035554513,1.015963180651905,0.9986503359160173,1.011335606486298,1.0139955882769969
2023-03-15 15:00:00-07:00,135.0,-33.02283798694667,0.24388520005674122,101.97716201305333,1.02,1.017964740219621,1.0709685408783671,1.0156783477149856,0.9986508765373187,1.011336140143294,1.0154260757289124
2023-03-15 16:00:00-07:00,135.0,-34.50009515577909,0.3243519026919198,100.49990484422091,1.02,1.0179647062202208,1.0709685084716236,1.015575776462458,0.998650841866929,1.01133610591953,1.0159385984949607
2023-03-15 17:00:00-07:00,135.0,-35.0,0.40841823578184955,100.0,1.02,1.0179646679444685,1.070968471988849,1.0155410344474225,0.9986508028357927,1.0113360673911942,1.0161118850485757
2023-03-15 18:00:00-07:00,81.89653926685997,34.0,0.493702686298928,85.0,1.02,1.0192707595512054,1.052045092206921,1.0216104837329114,1.00427010963821,1.012650766707902,1.0174203600994853
2023-03-15 19:00:00-07:00,14.073481011748234,22.8,0.40649452637168987,57.0,1.02,1.017789708877791,1.0235883539854818,1.0193622382421303,1.0027665596723103,1.0170058461671692,1.0159366062376451
2023-03-15 20:00:00-07:00,0.0,22.8,0.3480137603028361,57.0,1.02,1.0173330032472392,1.0173333069991723,1.0189062362371035,1.0023029021950263,1.0165487876801593,1.0154790654394021
2023-03-15 21:00:00-07:00,0.0,22.8,0.2895329942339823,57.0,1.02,1.0173330032472392,1.0173333069991723,1.0189062362371035,1.0023029021950263,1.0165487876801593,1.0154790654394021
2023-03-15 22:00:00-07:00,0.0,0.0,0.23105222816512852,57.0,1.02,1.0165824867320397,1.0165827902598858,1.0165824951633757,1.00154094732572,1.0157976906153958,1.0147271748322118
2023-03-15 23:00:00-07:00,0.0,0.0,0.23105222816512852,57.0,1.02,1.0165824867320397,1.0165827902598858,1.0165824951633757,1.00154094732572,1.0157976906153958,1.0147271748322118
2023-03-16 00:00:00-07:00,0.0,0.0,0.23105222816512852,57.0,1.02,1.0165824867320397,1.0165827902598858,1.0165824951633757,1.00154094732572,1.0157976906153958,1.0147271748322118
2023-03-16 01:00:00-07:00,0.0,0.0,0.23105222816512852,57.0,1.02,1.0165824867320397,1.0165827902598858,1.0165824951633757,1.00154094732572,1.0157976906153958,1.0147271748322118
